customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
327,Ronald Manning,christina92@example.net,Swaziland,2023-01-04,Standard,177.90
328,Mary Bell,lisa20@example.org,Faroe Islands,2022-02-26,Basic,3377.48
329,Joseph Nguyen,richardgarcia@example.com,Rwanda,2022-11-18,Standard,168.16
330,Amy Curtis,freemankayla@example.org,Nepal,2022-11-22,Standard,7096.50
331,Sara Foley,karlacross@example.com,South Georgia and the South Sandwich Islands,2023-10-13,Basic,6163.78
332,Amanda Mckenzie,brookelarson@example.net,Burundi,2020-02-26,Basic,6776.38
333,Mary Kelly,morenosteven@example.org,Gibraltar,2025-01-05,Basic,3336.03
334,Valerie Ward,castrojames@example.net,Cambodia,2024-10-04,Standard,8632.96
335,Patrick Harrington,walter99@example.net,Venezuela,2022-07-07,Standard,1297.56
336,Trevor Russell,jonathan76@example.org,Slovenia,2021-08-27,Basic,9671.88
337,Bailey Flores,josephroberts@example.net,Antigua and Barbuda,2022-04-19,Premium,9384.04
338,Joan Hill,ifields@example.com,Norfolk Island,2023-11-14,Standard,6709.87
339,John Johnson,ybell@example.org,Hungary,2024-10-11,Basic,1635.72
340,Andrew Ross,iedwards@example.org,Mali,2020-07-18,Standard,2592.77
341,Victoria Lewis,jpowell@example.com,San Marino,2025-03-26,Standard,6972.73
342,Eric Ochoa,crystal43@example.org,Japan,2023-11-02,Basic,5511.46
343,Jason Herman,meyermichael@example.org,Chile,2022-08-29,Basic,7774.37
344,Jill Young,brianhopkins@example.org,Saint Helena,2023-09-27,Basic,6919.42
345,Mariah Simon,courtney12@example.com,Honduras,2025-05-15,Standard,9384.62
346,Jacob Morales,dustinharris@example.com,Puerto Rico,2023-10-09,Standard,2761.36
347,Alexandria Ross,atkinsondanny@example.com,Rwanda,2022-07-18,Basic,598.58
348,Mr. Ronald Fuller,qbrown@example.net,Syrian Arab Republic,2023-10-02,Standard,3739.19
349,Brandon Jackson,uvelez@example.net,Liechtenstein,2023-01-11,Premium,8601.00
350,Rachel Webster,christianherring@example.net,South Georgia and the South Sandwich Islands,2021-08-11,Basic,9491.44
351,Ashley Phillips,rmartinez@example.com,Eritrea,2023-02-21,Basic,3237.82
352,Kimberly Perry,carrollwesley@example.net,Bhutan,2025-02-13,Standard,9890.87
353,Gary Underwood,zroberts@example.org,Tajikistan,2021-10-19,Basic,2545.45
354,Todd Tucker,erin14@example.org,Bulgaria,2023-12-15,Standard,4778.10
355,William White DDS,lisa31@example.com,Seychelles,2022-03-17,Basic,5896.59
356,Donald Castillo,mlopez@example.com,Cyprus,2023-01-28,Standard,1003.41
357,Darrell Holmes,phillipsmichelle@example.org,Bermuda,2021-01-14,Basic,1964.76
358,David Sutton,becktracy@example.com,Slovenia,2025-11-28,Basic,9066.71
359,Kayla Yates,parkerjacob@example.net,Greece,2022-06-14,Standard,3489.26
360,Mrs. Amanda Love MD,michael01@example.net,Guam,2025-03-07,Basic,9967.24
361,Heather Marquez,regina36@example.com,Singapore,2023-06-25,Premium,8858.46
362,Joshua Booker,gtaylor@example.org,Cape Verde,2021-12-08,Basic,9025.78
363,Kyle Rivas,kimberlyhughes@example.org,Maldives,2021-08-22,Standard,3655.56
364,Devin Davis,heather13@example.org,Bosnia and Herzegovina,2024-05-16,Standard,1786.17
365,Amy Hughes,williammartinez@example.com,Central African Republic,2024-02-15,Premium,2193.20
366,Jennifer Morrison,marc80@example.com,Reunion,2024-03-09,Basic,4554.81
367,Michael Vasquez,rachel52@example.org,Austria,2025-09-16,Premium,2064.46
368,Brenda Johnson,donald61@example.com,Croatia,2025-08-03,Standard,7483.30
369,Jamie James,phillipsmelissa@example.net,Sri Lanka,2025-12-17,Standard,5310.81
370,Bryan Foster,browningcindy@example.com,Lesotho,2025-04-18,Standard,5384.53
371,Jessica Wong,valenzuelalydia@example.net,Cuba,2025-05-21,Standard,1202.77
372,Jason Bradford,butlermatthew@example.com,Trinidad and Tobago,2024-12-09,Basic,124.31
373,Lori Stevenson,nicoleortiz@example.net,Guinea,2025-10-11,Standard,2701.89
374,Charles Brown,ernestellison@example.org,Andorra,2021-08-28,Premium,7477.20
375,Joshua Fields,erivera@example.com,Ethiopia,2025-08-05,Standard,6460.40
376,Brian White,stevenwalker@example.org,Honduras,2020-10-29,Basic,6224.69
377,Wayne Everett,patriciaross@example.net,Saint Helena,2022-06-15,Basic,6614.41
378,Jennifer Gordon,john79@example.net,United Arab Emirates,2022-08-04,Standard,5480.20
379,Rhonda Richards,jasonmartinez@example.org,Paraguay,2020-02-19,Premium,4946.54
380,Jason Gordon,melissaturner@example.net,Cambodia,2020-01-15,Basic,2733.46
381,Angela Ellis,turnerjody@example.net,Norway,2020-12-31,Standard,6400.62
382,Raven Anderson,paulmccullough@example.net,Morocco,2020-10-03,Basic,1439.99
383,Alexis Reid,schroederadam@example.org,Comoros,2024-08-19,Basic,6919.39
384,Scott Williams,sheila01@example.net,Bahamas,2025-03-07,Basic,6963.36
385,Julia Miller DDS,shellyleonard@example.com,Pakistan,2021-01-12,Basic,3191.86
386,Kevin Ferguson,elizabeth98@example.org,Mozambique,2020-02-06,Standard,6419.12
387,Tracy Sullivan,cramirez@example.net,Eritrea,2020-02-16,Standard,7399.14
388,Reginald Walton,awatkins@example.com,Vanuatu,2023-01-02,Basic,8306.88
389,Theresa Owens,stephenrivera@example.net,Guyana,2023-02-22,Premium,4831.00
390,Gregory Barnett,saguirre@example.org,New Zealand,2020-01-11,Standard,2095.77
391,Johnny Roberts,porteramy@example.net,Finland,2025-02-12,Premium,8554.44
392,Veronica Osborne,johnsonsuzanne@example.org,Morocco,2021-08-09,Standard,8742.18
393,Doris Martin,figueroalaura@example.net,Antigua and Barbuda,2020-04-20,Basic,4828.16
394,Daniel Christian,robertokelly@example.com,Saint Helena,2024-09-01,Premium,4364.19
395,Leon Cunningham,twood@example.org,Armenia,2021-07-02,Standard,8336.94
396,Matthew Henson,tammybird@example.com,Saint Helena,2022-12-27,Premium,9491.93
397,Robert Serrano,jamessimmons@example.net,Kyrgyz Republic,2024-05-08,Premium,3855.88
398,Joe Torres,frobertson@example.com,Puerto Rico,2024-03-30,Standard,3150.46
399,Gary Cervantes,btownsend@example.net,Nicaragua,2022-08-07,Standard,4553.03
400,Gavin Barnes MD,fsanchez@example.com,Moldova,2020-05-05,Premium,3319.57
401,Ms. Deborah Wall,heathercompton@example.com,Puerto Rico,2022-04-29,Basic,4552.35
402,Catherine Myers,osanchez@example.org,Albania,2020-09-25,Standard,9862.75
403,Tina Diaz,patrickmiller@example.net,Turkey,2023-02-26,Basic,1296.65
404,Jamie Moyer,lgardner@example.net,Slovenia,2022-03-18,Standard,7571.94
405,Amy Cuevas,hsantos@example.org,Ecuador,2022-01-07,Standard,9369.13
406,Brian Whitehead,phester@example.org,Mexico,2025-07-03,Basic,5422.79
407,Meredith Castro,rpena@example.com,Niue,2020-07-17,Standard,55.30
408,Christina Moore,owest@example.net,Ethiopia,2023-06-19,Standard,7362.42
409,Glenda Mckee,jessicaowens@example.net,Tuvalu,2020-11-12,Basic,9576.20
410,Lisa Jones,whitneycynthia@example.org,Qatar,2022-08-25,Premium,9199.16
411,Michael Roberts,cynthiaallen@example.org,Suriname,2025-01-04,Basic,7349.92
412,Monica Hopkins,livingstonsusan@example.org,Ukraine,2022-10-24,Premium,6000.39
413,Justin Stevens,fernandeznancy@example.com,Cambodia,2023-11-07,Standard,8375.52
414,Mrs. Laura Charles,chunt@example.net,Jersey,2023-07-25,Standard,7200.93
415,Lisa Jordan,michele33@example.net,Australia,2024-12-13,Basic,7957.23
416,Melissa Hall,vmckee@example.org,Romania,2024-11-26,Basic,2755.66
417,Heather Adams,kristen40@example.com,Afghanistan,2021-02-12,Basic,4621.30
418,Lisa Torres,joseph29@example.com,Christmas Island,2021-09-10,Standard,8730.83
419,Stacy Le,bennettashley@example.net,Dominican Republic,2021-08-02,Standard,8670.21
420,Mallory Lee,monicadaniels@example.org,Estonia,2024-08-27,Premium,8159.79
421,Samantha Giles,jmorrison@example.net,Antarctica (the territory South of 60 deg S),2022-05-25,Standard,9092.50
422,Eric Hughes,browningjoseph@example.net,Oman,2023-10-23,Basic,2030.50
423,Alexandra Rice,yrojas@example.org,Antigua and Barbuda,2025-07-22,Standard,7448.44
424,Amber Williams,carol14@example.com,Venezuela,2022-09-04,Basic,9472.73
425,Adam Evans,lori05@example.org,Guinea-Bissau,2022-10-06,Premium,6379.71
426,Mark Ryan,fpena@example.net,Sri Lanka,2025-12-17,Standard,8015.95
427,Lindsay Scott,reyesjonathan@example.net,Pakistan,2022-11-01,Basic,6620.32
428,Justin Peterson,hollyperez@example.net,Anguilla,2021-04-05,Standard,8540.20
429,Stacey Chandler,bdixon@example.org,Marshall Islands,2020-06-09,Premium,5668.67
430,Daniel Gross,nphillips@example.net,Slovenia,2023-01-14,Premium,5135.34
431,Rhonda Newton,fcrosby@example.org,Zimbabwe,2023-03-15,Premium,3407.55
432,Anna Vega,lisa02@example.org,Wallis and Futuna,2022-04-02,Premium,6843.43
433,Stacie Baldwin,qkidd@example.org,Denmark,2025-07-10,Basic,4216.29
434,Jeremy Blevins,holly79@example.com,Botswana,2023-11-17,Premium,3974.77
435,Eric Brooks,romeropeter@example.com,Christmas Island,2023-07-11,Premium,1747.90
436,Ronald Green,jason55@example.net,Swaziland,2022-03-02,Premium,2594.41
437,Dawn Reyes,contrerasbrent@example.com,Taiwan,2024-01-18,Premium,7091.39
438,Keith Winters,raymondmckay@example.net,Thailand,2025-12-22,Standard,8.92
439,Christopher Hendricks,daniel07@example.org,Falkland Islands (Malvinas),2023-11-01,Basic,686.78
440,Randy Sanders,haynesleah@example.net,Uganda,2021-09-27,Standard,9074.05
441,Donna Adams,travisfarrell@example.com,Russian Federation,2022-05-03,Basic,3689.55
442,Sara Freeman,martinezjennifer@example.org,Poland,2025-09-12,Basic,6993.65
443,Thomas Erickson,kylejimenez@example.net,South Georgia and the South Sandwich Islands,2021-02-11,Basic,8699.25
444,Kaylee Singh,cmurray@example.org,Swaziland,2022-03-09,Standard,9807.51
445,Kristen Cooper,turnerphillip@example.com,Libyan Arab Jamahiriya,2025-02-06,Basic,8472.72
446,Patricia Poole,wandahanna@example.com,Bangladesh,2023-12-26,Standard,6975.46
447,Sabrina Parsons,juliawells@example.net,Faroe Islands,2021-07-18,Standard,787.33
448,Ronald Ford,lauren72@example.org,Germany,2024-03-06,Premium,9261.29
449,Ana Dawson,courtneyrobinson@example.net,India,2021-04-10,Premium,4720.19
450,Peter Harris,trobinson@example.org,Denmark,2020-04-26,Basic,575.85
451,Robert Nguyen,villegaslindsay@example.org,Azerbaijan,2023-07-17,Standard,9843.04
452,Sandra Thomas,hholland@example.org,Singapore,2020-12-25,Standard,9538.76
453,Danielle Carpenter,jeffreylarson@example.org,Seychelles,2023-09-29,Basic,7433.17
454,James Yu,summerslarry@example.net,Palau,2023-02-01,Basic,2835.09
455,Deborah Wells,kimberly70@example.net,Falkland Islands (Malvinas),2023-09-05,Standard,4136.62
456,Michael Harrison,christinewhite@example.net,Monaco,2022-05-15,Standard,8437.05
457,Angela Morrison,walter60@example.org,Mauritius,2021-12-21,Standard,7303.59
458,Laura Meyer,qgonzalez@example.org,Saint Kitts and Nevis,2021-04-18,Standard,208.81
459,Dr. Jeremy Moore DDS,moonwilliam@example.com,British Virgin Islands,2021-10-07,Standard,6905.07
460,Tina Patel,iporter@example.org,Timor-Leste,2022-12-22,Standard,7795.74
461,Daniel Davis,zshaw@example.com,Antigua and Barbuda,2025-02-27,Standard,3383.19
462,Cody Wong,avargas@example.org,Turkey,2020-10-20,Standard,4435.00
463,Joseph Gonzalez,james12@example.net,Mauritius,2025-06-28,Standard,5444.41
464,Jennifer Navarro,wwilkerson@example.com,Central African Republic,2024-09-28,Premium,3698.04
465,Michele Collins,christina86@example.org,Cote d'Ivoire,2022-08-12,Basic,3338.69
466,Tyler Ellis,rodneyortiz@example.com,South Georgia and the South Sandwich Islands,2023-01-10,Standard,8908.77
467,Cheryl Rivera,dwoods@example.org,Turkey,2021-04-22,Basic,7956.80
468,Jennifer Welch,othomas@example.com,Tokelau,2020-10-11,Standard,8450.03
469,Cynthia Larson,qholloway@example.com,Latvia,2025-03-28,Standard,2073.44
470,Stephanie Lindsey,ehoffman@example.com,Christmas Island,2020-06-05,Standard,5427.23
471,Joseph Mason,mcaldwell@example.org,Armenia,2025-07-31,Premium,4823.22
472,Mr. Michael Harris PhD,rchen@example.org,Belize,2021-02-28,Standard,4620.68
473,Diana Roberson,roberthughes@example.org,Wallis and Futuna,2021-11-03,Standard,6350.03
474,Devin Martin,cthomas@example.net,San Marino,2025-05-21,Standard,9185.19
475,Janet Bailey,uhiggins@example.org,Moldova,2022-02-27,Standard,7998.68
476,James Cummings,angelaturner@example.net,Tuvalu,2022-02-13,Standard,4822.76
477,David Jones,taylortimothy@example.net,Singapore,2025-05-14,Basic,2460.80
478,Paula Collins,steven18@example.org,Colombia,2022-07-25,Standard,3328.36
479,Anne Cox,boydmatthew@example.net,Costa Rica,2023-08-17,Standard,4162.45
480,Jacob Perez,jonesleah@example.com,Iceland,2022-03-29,Premium,7893.72
481,Evan Taylor,amber02@example.com,Mayotte,2021-12-14,Standard,6926.90
482,Vanessa Holland,melissa05@example.org,South Georgia and the South Sandwich Islands,2023-02-15,Standard,2861.26
483,Brent Gardner,evelynthompson@example.com,Singapore,2025-10-23,Standard,621.92
484,Tammy Cox,carolsantiago@example.net,Angola,2021-11-08,Basic,5093.00
485,Michael Montgomery,loripena@example.com,Congo,2020-10-15,Standard,6370.91
486,Shane Herrera,uwilson@example.org,Bahamas,2024-06-07,Standard,4023.77
487,Amy Smith,gregory43@example.org,Madagascar,2020-06-15,Basic,7232.75
488,Deborah Douglas,krobles@example.org,Moldova,2024-05-27,Standard,8707.25
489,Jeffrey Daugherty,greendavid@example.org,Nicaragua,2025-01-28,Premium,3157.06
490,Brendan Jensen,catherine56@example.net,Nauru,2024-05-07,Standard,9962.40
491,Paul Rivera,ajuarez@example.com,Bouvet Island (Bouvetoya),2023-05-17,Standard,3756.81
492,Andrea Martin,lopezelijah@example.com,New Zealand,2025-12-07,Standard,4471.88
493,Lawrence Velez,rojaskaren@example.com,Bhutan,2024-07-15,Standard,8381.39
494,Megan Cox,dustincherry@example.com,El Salvador,2025-10-12,Standard,9726.51
495,Valerie Shaw,hernandezkayla@example.com,Bahrain,2024-10-28,Standard,4326.74
496,Blake Jones,gibbsmichael@example.com,Guinea,2020-02-04,Basic,2300.02
497,Johnathan Turner,velasquezmitchell@example.org,Norway,2020-12-22,Premium,4198.32
498,Angela Miller,ashley85@example.org,Mozambique,2021-03-03,Basic,3202.58
499,Deanna Scott,tschultz@example.org,Botswana,2023-11-06,Standard,9569.88
500,Brian Mitchell,underwoodruben@example.org,Central African Republic,2024-02-09,Basic,4534.52
501,Jason Navarro,elizabeth49@example.com,Bhutan,2023-08-22,Premium,3553.94
502,Dillon Winters,patrickmiller@example.net,Paraguay,2021-02-28,Premium,2693.38
503,Kelsey Rodriguez,douglascheryl@example.net,Antarctica (the territory South of 60 deg S),2023-08-31,Standard,5879.00
504,Karen Anthony,paula80@example.com,Uruguay,2020-12-02,Standard,9400.59
505,Jason Osborn,megan89@example.com,Guatemala,2021-07-26,Standard,6950.31
506,Alexis Lopez,dmanning@example.org,Tanzania,2025-03-14,Standard,5062.78
507,Christian Lopez,zdavis@example.org,Guinea,2024-10-30,Standard,7510.02
508,Anthony Campbell,fdouglas@example.com,India,2025-07-19,Premium,2426.96
509,Sean West,fcook@example.net,Martinique,2021-09-14,Standard,4276.49
510,Kim Mathis,jacksonfaith@example.net,Taiwan,2020-04-04,Basic,4016.15
511,David Daniels,andrewrussell@example.org,France,2025-08-12,Premium,8519.14
512,Natasha Spencer,wilkinsonsabrina@example.com,Guyana,2025-05-05,Basic,5826.49
513,Brittany Thomas,terrilawrence@example.org,Albania,2020-03-01,Basic,3321.77
514,Stephen Peters,sergio69@example.org,Haiti,2020-12-13,Basic,5067.52
515,Mrs. Jordan Harris,lisa99@example.com,Mexico,2025-05-17,Premium,4127.50
516,Daryl Valencia,jonesrobert@example.org,Pakistan,2021-07-04,Premium,3849.69
517,Todd Myers,powersjustin@example.org,Madagascar,2023-09-18,Standard,8456.82
518,Maria Horton,smithcarrie@example.net,Iceland,2025-03-17,Standard,1600.55
519,Tricia Houston,westchristine@example.com,Dominica,2020-10-02,Standard,7559.44
520,Daniel Farrell,rebecca46@example.net,Malaysia,2024-11-06,Premium,5898.00
521,Michael Hartman,lleonard@example.net,United Arab Emirates,2025-10-19,Basic,1239.55
522,Cynthia Williams,pmorales@example.net,Angola,2025-06-05,Standard,2925.32
523,Patricia Gamble,ugutierrez@example.com,Slovakia (Slovak Republic),2025-03-28,Standard,5010.28
524,Robert Lopez,frankreeves@example.net,Turks and Caicos Islands,2024-10-23,Standard,4324.98
525,Pamela Weber,farleyangela@example.net,Armenia,2022-06-10,Basic,6921.92
526,Christine Arroyo,traci07@example.net,Germany,2023-12-20,Standard,6295.15
527,Alyssa Sanders,nicholasjohnson@example.org,New Zealand,2020-07-14,Premium,5976.07
528,Katrina Mack,youngjames@example.org,Turks and Caicos Islands,2021-03-24,Standard,6018.16
529,Debbie Quinn,garrettdavis@example.com,Vietnam,2021-04-10,Standard,254.22
530,Samantha Rodgers,edward95@example.org,Brunei Darussalam,2023-11-16,Standard,6790.70
531,Joseph Ramos,kelly97@example.net,Honduras,2024-02-11,Basic,5564.76
532,Laura Edwards DVM,hernandezjose@example.com,Equatorial Guinea,2024-04-14,Standard,9224.03
533,Tina Wilcox,wsmith@example.org,United Kingdom,2024-05-27,Standard,6601.35
534,Jeffrey Mcclain,ronald27@example.com,Heard Island and McDonald Islands,2022-12-13,Premium,1095.06
535,Katherine Kelley,scurtis@example.com,Korea,2025-04-17,Standard,2038.13
536,Deborah Edwards,brett40@example.net,Mozambique,2021-12-15,Standard,1323.90
537,Karen Mann,daniel52@example.org,Cote d'Ivoire,2024-01-06,Basic,5290.85
538,Jessica Ho DDS,dixonjason@example.com,Korea,2025-05-17,Basic,5920.38
539,Pamela Watson,fdominguez@example.com,Mexico,2023-07-14,Basic,8368.63
540,Erika Lane,cristina32@example.net,Kyrgyz Republic,2025-07-17,Standard,2112.76
541,Ryan Ruiz,larrymorgan@example.org,Botswana,2022-08-29,Basic,1897.26
542,Robert Alexander,christopher47@example.net,North Macedonia,2021-10-23,Premium,6368.20
543,Douglas Alexander,michaellopez@example.com,Pakistan,2025-03-10,Premium,3334.21
544,Stephanie Smith,sheltonsteve@example.com,Isle of Man,2021-07-21,Premium,2504.24
545,Stephen Fritz,kennedyjames@example.org,Guernsey,2021-04-04,Standard,1391.00
546,John Thomas,nancymontgomery@example.org,Algeria,2022-03-03,Standard,4180.98
547,Joshua Miller,jerry59@example.org,Nicaragua,2021-03-19,Standard,1887.98
548,Dominique Liu,juanmarquez@example.net,Switzerland,2020-12-05,Standard,3317.23
549,Joel Garcia,morrisonoscar@example.org,Guernsey,2024-11-12,Standard,7093.43
550,Theresa Green,veronica75@example.org,Moldova,2025-01-10,Basic,1460.18
551,Michael Wong,danielkirby@example.org,Saint Vincent and the Grenadines,2024-08-25,Basic,4938.63
552,Dawn Freeman,cynthia64@example.com,Turkmenistan,2025-07-06,Standard,6778.03
553,Lindsey Herrera,xhuff@example.net,Lebanon,2025-12-26,Premium,1827.91
554,Michael Henderson,wodonnell@example.org,Pitcairn Islands,2020-05-04,Standard,2237.18
555,Ashley Ford,williamsvictoria@example.com,Mauritius,2024-04-03,Standard,8858.22
556,Douglas Carter,wli@example.org,Kyrgyz Republic,2023-06-30,Basic,8779.81
557,Nicholas Cross,ifrost@example.org,Sri Lanka,2021-07-17,Standard,7023.03
558,Mr. Robert Key Jr.,vgrant@example.org,Brunei Darussalam,2020-07-29,Premium,8543.77
559,Brian Campos,donna80@example.net,Bosnia and Herzegovina,2023-07-17,Basic,8295.47
560,Rebecca Knight,catherine95@example.org,Morocco,2021-11-04,Premium,9284.92
561,John Garrett,clintonhoover@example.org,Cayman Islands,2022-02-16,Basic,8249.40
562,Nicole Smith,robert92@example.org,India,2022-12-06,Standard,8907.03
563,Catherine Potter,perezcharles@example.com,Isle of Man,2025-05-22,Standard,2182.53
564,Mrs. Gina Harris,nathan41@example.net,Zambia,2023-02-02,Standard,8943.75
565,Laurie Bell,boothbrett@example.com,Montserrat,2022-01-04,Standard,5167.13
